acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
24,25,1.6092897929497545,1.798080125253782,0.010069031737921685,1.7787463057746573,1.8188827547204207,TEST
24,27,1.087996160941152,1.041175077862051,0.01254902709302332,1.0154690602571521,1.064648671881066,TEST
24,29,0.9446715368888052,0.2731290923282819,0.013049186547098942,0.24730158757324988,0.29823149564711243,TEST
24,30,1.0307544687706076,0.6714472077617417,0.012531025493224166,0.647413975186375,0.6959247289999869,TEST
25,4,3.709269960975831,2.8983230661972774,0.029117355086426173,2.8404802436570327,2.954395177162059,TEST
25,6,2.623194809080951,2.4206469552975896,0.01992845404515173,2.3814190637572508,2.4606240219380138,TEST
25,10,3.0988763882282138,2.811071635055522,0.03059996051808719,2.7502255663191164,2.870975286948111,TEST
25,13,3.218034497123711,2.9002527107689167,0.017262559171495426,2.867180831408994,2.9347164155497074,TEST
25,15,2.2082653285745426,2.461201806660807,0.010578790590510997,2.439880008246867,2.4822559037712524,TEST
25,30,2.107956779532581,2.2673584516937635,0.010411810633718103,2.246213907658542,2.2891654708536895,TEST
25,33,2.4566884608861232,2.3322671822577306,0.010771335802580587,2.311955138851297,2.354304365775572,TEST
26,8,1.2474511350419524,1.108335590503414,0.02295670765222871,1.0650585149445504,1.1559137999355595,TEST
26,17,2.6283379486521325,2.0747058108471426,0.006169403448931259,2.0622111720252727,2.0863487563458265,TEST
26,27,1.8728814687929032,1.6265168195568143,0.006812310327717461,1.6138285672323252,1.63943522759645,TEST
26,31,1.4120375559113283,1.2613194329895658,0.024908973594056263,1.2099869204972276,1.306809101187618,TEST
27,4,2.9720520678557283,2.8330147159824204,0.03656301409102397,2.7605402730289006,2.906895944003243,TEST
27,17,2.1491093744452883,2.5020471316312722,0.01603407056993742,2.4733964502330927,2.5350098881042737,TEST
27,21,2.0066015547856866,2.6606040060597786,0.012627975636017263,2.6363768918828763,2.686014390126867,TEST
27,24,2.9102270318215737,2.3356157388236527,0.009880607827596534,2.317014984340716,2.3560775076566998,TEST
28,6,1.5331334267355727,1.3840765069157641,0.011367984563734172,1.3616917587127826,1.4065186886729397,TEST
28,10,1.965612612879596,2.2385666924490195,0.02980176460714113,2.182937702809824,2.2984080839134,TEST
28,13,1.7443291598329915,2.1305717558871455,0.02006401941895187,2.0921362296467723,2.1713896358866855,TEST
28,18,1.2739134723186225,1.1710307590589868,0.025358238009936186,1.1205434799345058,1.2196675112475222,TEST
28,28,1.8506148235915283,1.6782089948962253,0.0062135834551166665,1.6661359741402595,1.6901132783982387,TEST
28,30,1.3754123588981984,0.9897293982890172,0.02083553420683989,0.9487817776260881,1.0300589642465712,TEST
28,31,1.3881801713039188,1.26799717616478,0.012853580654908856,1.2432774497028418,1.292572719212826,TEST
29,4,2.2394891820746103,2.351072083649751,0.0074633928043812536,2.336595267268403,2.365051298641447,TEST
29,7,1.4540944848435775,1.7729558928222997,0.01131559359847197,1.7515235835255254,1.795519776133528,TEST
